DAUID,PRUID,Province,x,y,Population
35202898,ON,Ontario,-79.4103749432296,43.6966855810052,382
35202899,ON,Ontario,-79.4096226224631,43.6994048505216,505
35202900,ON,Ontario,-79.4073504009148,43.7003764501442,697
35202901,ON,Ontario,-79.4134567783413,43.7026251380678,498
35202902,ON,Ontario,-79.408781496805,43.7030347837009,489
35202903,ON,Ontario,-79.4066990944108,43.7034643340865,693
35202904,ON,Ontario,-79.4043629223236,43.7037768898763,477
35202905,ON,Ontario,-79.4027241327433,43.7013245937553,547
35202906,ON,Ontario,-79.3995667690802,43.7039200881489,861
35202907,ON,Ontario,-79.4019457002618,43.7049991389757,470
35202910,ON,Ontario,-79.3954377113619,43.7016629773397,396
35202911,ON,Ontario,-79.3939799938156,43.7031745532133,558
35202912,ON,Ontario,-79.3898679493872,43.7035783641164,628
35202918,ON,Ontario,-79.3840546929489,43.7021097252007,679
35202919,ON,Ontario,-79.3823745028029,43.7007453092141,540
35202920,ON,Ontario,-79.3819972165553,43.6996997407458,598
35202928,ON,Ontario,-79.398646098561,43.6997016961335,895
35202930,ON,Ontario,-79.4008746720728,43.6954327860368,583
35202931,ON,Ontario,-79.4039333625136,43.6964445423556,611
35202932,ON,Ontario,-79.4038411179248,43.698926799979,513
35202933,ON,Ontario,-79.4072210583415,43.6936448926087,430
35202935,ON,Ontario,-79.4108549394879,43.7058334036478,614
35202936,ON,Ontario,-79.4129204861557,43.7082338789527,559
35202937,ON,Ontario,-79.4147037718139,43.7065617110028,643
35202938,ON,Ontario,-79.4142765419119,43.7045668387961,519
35202939,ON,Ontario,-79.41771618485,43.7058838249218,630
35202940,ON,Ontario,-79.4196534542229,43.7048294060199,469
35202941,ON,Ontario,-79.4190381876913,43.7088787437577,483
35202942,ON,Ontario,-79.4141030453415,43.709777594995,576
35202943,ON,Ontario,-79.3960496649528,43.7136307136462,748
35202944,ON,Ontario,-79.3972945480829,43.7151863655673,741
35202945,ON,Ontario,-79.3943966213184,43.7166198492496,476
35202946,ON,Ontario,-79.3902220969736,43.7163813262891,584
35202947,ON,Ontario,-79.389092897285,43.7129807516546,862
35202948,ON,Ontario,-79.382026332094,43.7125346815307,375
35202949,ON,Ontario,-79.3802895319392,43.7114745532065,702
35202950,ON,Ontario,-79.3754936303752,43.7127101926007,578
35202951,ON,Ontario,-79.3761232780656,43.7151117502886,418
35202952,ON,Ontario,-79.3715570361783,43.7133533355987,494
35202953,ON,Ontario,-79.4416578533876,43.7408317318068,493
35202954,ON,Ontario,-79.441606633827,43.7383010737435,495
35202955,ON,Ontario,-79.4399693833465,43.736834283655,594
35202965,ON,Ontario,-79.515037067838,43.6926668123376,812
35202966,ON,Ontario,-79.517992108614,43.6955813110348,328
35202967,ON,Ontario,-79.5196010818651,43.6930830470838,452
35202968,ON,Ontario,-79.5246932031793,43.6934659829316,705
35202969,ON,Ontario,-79.526110091413,43.697336377028,514
35202970,ON,Ontario,-79.5235583369082,43.6997276667149,426
35202971,ON,Ontario,-79.5296238504579,43.7010750007766,605
35202972,ON,Ontario,-79.5304284643452,43.6979048290418,496
35202973,ON,Ontario,-79.5335388851287,43.6921529592662,440
35202974,ON,Ontario,-79.5237027075488,43.6907579208257,361
35202975,ON,Ontario,-79.5268062234505,43.6894868314418,335
35202976,ON,Ontario,-79.5237950332751,43.6874825980396,352
35202977,ON,Ontario,-79.5267969473309,43.6863429439595,262
35202982,ON,Ontario,-79.5202857713295,43.687232233741,335
35202983,ON,Ontario,-79.515624956801,43.6877171622979,545
35202985,ON,Ontario,-79.5183933282497,43.6821453212614,556
35202986,ON,Ontario,-79.5240046603012,43.6811828943205,518
35202987,ON,Ontario,-79.5199132229077,43.6781430577295,494
35202988,ON,Ontario,-79.5164664721779,43.6810267480842,460
35202989,ON,Ontario,-79.5129006616253,43.6791922004444,433
35202990,ON,Ontario,-79.5121810630384,43.6819692526968,933
35202991,ON,Ontario,-79.5104255510556,43.6813994225418,802
35202992,ON,Ontario,-79.519348642954,43.6740836505992,560
35202993,ON,Ontario,-79.5296780271229,43.6744629843827,817
35202994,ON,Ontario,-79.5335552647604,43.6785803769373,305
35202995,ON,Ontario,-79.5360974078636,43.6783687113345,348
35202996,ON,Ontario,-79.5366516231319,43.6823536167545,602
35202997,ON,Ontario,-79.5305010066893,43.6835750318341,635
35202998,ON,Ontario,-79.5319814991963,43.68709721002,527
35202999,ON,Ontario,-79.5371251558031,43.6890392547317,493
35203000,ON,Ontario,-79.5384472015081,43.6857340173501,680
35203001,ON,Ontario,-79.5423941184076,43.6805404352758,546
35203002,ON,Ontario,-79.5480093978376,43.6793424813096,846
35203003,ON,Ontario,-79.5466568508572,43.6762432242053,537
35203004,ON,Ontario,-79.540807874224,43.6758713151078,597
35203005,ON,Ontario,-79.5454235877802,43.6721059001213,579
35203006,ON,Ontario,-79.5376818404253,43.6698488150915,465
35203007,ON,Ontario,-79.5434182646736,43.6675926428359,610
35203008,ON,Ontario,-79.548887861211,43.667242012151,522
35203009,ON,Ontario,-79.5510876687956,43.6706026281872,430
35203015,ON,Ontario,-79.5687161222194,43.7637996048456,274
35203016,ON,Ontario,-79.5717503844315,43.7621550627167,685
35203018,ON,Ontario,-79.5755549874942,43.7613161969251,233
35203026,ON,Ontario,-79.5882583954053,43.7593544579219,626
35203027,ON,Ontario,-79.5924265861458,43.7582903373573,766
35203028,ON,Ontario,-79.5938329466042,43.7574039454075,464
35203029,ON,Ontario,-79.5913042940823,43.7568907762465,253
35203030,ON,Ontario,-79.5914207041867,43.755201174625,366
35203031,ON,Ontario,-79.5926620729251,43.7541158821529,1038
35203032,ON,Ontario,-79.5929990989087,43.7512193504775,376
35203033,ON,Ontario,-79.593703912958,43.7494739395382,375
35203034,ON,Ontario,-79.5963052656669,43.7492694074306,121
35203035,ON,Ontario,-79.5981678137124,43.7475838944445,665
35203036,ON,Ontario,-79.5988588728917,43.745125783369,454
35203037,ON,Ontario,-79.6018408351354,43.7464530998025,478
35203038,ON,Ontario,-79.6032753284894,43.7481265218111,1059
35203039,ON,Ontario,-79.6015566405805,43.7525196909551,461
35203040,ON,Ontario,-79.6020143820527,43.754541236798,342
35203041,ON,Ontario,-79.6040670300912,43.7540578600833,808
35203042,ON,Ontario,-79.6079960477499,43.7545247038921,603
35203043,ON,Ontario,-79.5998517093057,43.7571946137028,420
35203044,ON,Ontario,-79.5987464186596,43.7571604353374,346
35203045,ON,Ontario,-79.598090972907,43.755909398372,537
35203046,ON,Ontario,-79.5981256252334,43.7527248746618,408
35203047,ON,Ontario,-79.6022023731828,43.7397031872248,652
35203048,ON,Ontario,-79.5977498224629,43.7387637445263,527
35203049,ON,Ontario,-79.5967311983045,43.7363975579901,231
35203050,ON,Ontario,-79.5962873143596,43.7349484027319,362
35203051,ON,Ontario,-79.5923193769709,43.7346178373499,816
35203052,ON,Ontario,-79.5932867152082,43.7371838538011,133
35203053,ON,Ontario,-79.5914954377007,43.7396437665178,1147
35203054,ON,Ontario,-79.5955937173169,43.7401170944217,1108
35203055,ON,Ontario,-79.5970201216138,43.7431807892385,699
35203056,ON,Ontario,-79.5899850463146,43.742908577905,909
35203057,ON,Ontario,-79.5940802042851,43.7457071294654,1526
35203058,ON,Ontario,-79.5915292843755,43.7473453559861,593
35203059,ON,Ontario,-79.588199754135,43.7489209208786,318
35203060,ON,Ontario,-79.5905229000332,43.750347826199,288
35203061,ON,Ontario,-79.5873991658248,43.7503652909612,638
35203064,ON,Ontario,-79.5912726193641,43.7439656191283,509
35203071,ON,Ontario,-79.5903726465913,43.7313195354256,379
35203072,ON,Ontario,-79.5948752545182,43.7314408138532,372
35203073,ON,Ontario,-79.5925059543302,43.7289768271295,386
35203074,ON,Ontario,-79.5951271161886,43.7274621403407,515
35203075,ON,Ontario,-79.5976633809343,43.7332841243499,686
35203077,ON,Ontario,-79.601402171879,43.7325866311563,361
35203079,ON,Ontario,-79.6035991626675,43.7323058512956,281
35203080,ON,Ontario,-79.6040043764387,43.7317685029778,386
35203081,ON,Ontario,-79.6060521334019,43.7317583523996,373
35203082,ON,Ontario,-79.6083300151787,43.7329837004824,377
35203086,ON,Ontario,-79.6137650404903,43.733249293106,939
35203093,ON,Ontario,-79.5898819863237,43.7196549726514,693
35203094,ON,Ontario,-79.5899224566513,43.7226310142762,538
35203095,ON,Ontario,-79.5863073359701,43.7197553805642,642
35203096,ON,Ontario,-79.585559641405,43.7244278223232,749
35203097,ON,Ontario,-79.5825480868999,43.7211543607908,510
35203098,ON,Ontario,-79.5816639580853,43.7241881545918,486
35203102,ON,Ontario,-79.5480300715379,43.6928316571779,391
35203105,ON,Ontario,-79.5737355157212,43.6610966883805,390
35203107,ON,Ontario,-79.5469137123065,43.6547698592381,713
35203108,ON,Ontario,-79.5435811089399,43.6566285694968,649
35203109,ON,Ontario,-79.5080477568479,43.6596985964056,824
35203110,ON,Ontario,-79.5050848683363,43.6592294273679,573
35203111,ON,Ontario,-79.5692906560472,43.6361031537622,555
35203112,ON,Ontario,-79.5738581313597,43.6349583858702,452
35203113,ON,Ontario,-79.5761256382047,43.6384659557654,258
35203126,ON,Ontario,-79.4874720293942,43.6313524260849,608
35203127,ON,Ontario,-79.4822562107311,43.6353043790328,947
35203128,ON,Ontario,-79.4882577823941,43.6334770015872,417
35203129,ON,Ontario,-79.4868721617582,43.6364345421797,394
35203130,ON,Ontario,-79.4891590394469,43.6361136905622,458
35203131,ON,Ontario,-79.4902385768641,43.6386281121706,1434
35203132,ON,Ontario,-79.49190148321,43.6371011467903,452
35203133,ON,Ontario,-79.4918687387195,43.6359850258155,334
35203134,ON,Ontario,-79.4910258494884,43.6344106526426,382
35203135,ON,Ontario,-79.496112402851,43.6350698747686,513
35203136,ON,Ontario,-79.4924614312909,43.6316089333018,454
35203137,ON,Ontario,-79.502099524301,43.636346423704,687
35203138,ON,Ontario,-79.5017262002672,43.6328516617788,454
35203139,ON,Ontario,-79.5004925759566,43.6372204179221,565
35203140,ON,Ontario,-79.5020150651721,43.6406216960053,732
35203141,ON,Ontario,-79.4974717996777,43.638914259838,455
35203142,ON,Ontario,-79.4966402250939,43.642486805346,525
35203143,ON,Ontario,-79.4925079285125,43.6413927679027,553
35203144,ON,Ontario,-79.492270480586,43.6393162787302,529
35203146,ON,Ontario,-79.4990538700184,43.6465956664785,950
35203147,ON,Ontario,-79.4886936399843,43.6500952045017,868
35203148,ON,Ontario,-79.487406270299,43.6465773040485,449
35203149,ON,Ontario,-79.4858987998972,43.6484010203566,1067
35203150,ON,Ontario,-79.4818493837046,43.647281756762,481
35203151,ON,Ontario,-79.4803105961741,43.645714750036,471
35203152,ON,Ontario,-79.4821965034952,43.6432901568588,602
35203153,ON,Ontario,-79.4838654972373,43.6515630164486,600
35203154,ON,Ontario,-79.4865383628865,43.6520514895661,490
35203156,ON,Ontario,-79.3996044099231,43.6341679991628,384
35203157,ON,Ontario,-79.4030490083605,43.6371018871855,9625
35203160,ON,Ontario,-79.4180137638927,43.6415320527961,2581
35203161,ON,Ontario,-79.4186284234621,43.6431992983092,520
35203162,ON,Ontario,-79.4143296797816,43.6440407058253,973
35203163,ON,Ontario,-79.4115763145431,43.6441499736766,513
35203167,ON,Ontario,-79.4269369362212,43.6353641503975,292
35203170,ON,Ontario,-79.4306160537547,43.6360794866732,596
35203174,ON,Ontario,-79.3592408722109,43.6294579579222,604
35203176,ON,Ontario,-79.3589616262595,43.6552820586618,3438
35203177,ON,Ontario,-79.3503416787342,43.6578620630485,2230
35203183,ON,Ontario,-79.3620543899215,43.6655150342102,512
35203184,ON,Ontario,-79.3614598517259,43.6638402585986,525
35203185,ON,Ontario,-79.3561394177145,43.669371957012,116
35203190,ON,Ontario,-79.3425942219521,43.6626344013755,1290
35203191,ON,Ontario,-79.3443577673147,43.658561095661,293
35203192,ON,Ontario,-79.3429893895501,43.6589578185203,605
35203193,ON,Ontario,-79.3410980334582,43.6593785056069,505
35203194,ON,Ontario,-79.3382509381649,43.6600171366199,588
35203195,ON,Ontario,-79.3364600181456,43.6604054353253,726
35203196,ON,Ontario,-79.3352362732299,43.6606867906205,292
35203197,ON,Ontario,-79.3338334617601,43.6609842836716,453
35203198,ON,Ontario,-79.332209285794,43.661339763815,338
35203199,ON,Ontario,-79.3308503530598,43.6618799842484,872
35203200,ON,Ontario,-79.3308739347158,43.6649946640705,776
35203201,ON,Ontario,-79.3328507700434,43.6645753248364,668
35203202,ON,Ontario,-79.3343060363023,43.6644000585639,456
35203203,ON,Ontario,-79.3351366967773,43.6638966348449,336
35203204,ON,Ontario,-79.3361637550147,43.663983201719,303
35203208,ON,Ontario,-79.3291865285248,43.6654270328913,386
35203209,ON,Ontario,-79.3277565507297,43.6657134531239,598
35203210,ON,Ontario,-79.3264918642216,43.6660487928374,315
35203211,ON,Ontario,-79.3250059296995,43.6671216561563,302
35203212,ON,Ontario,-79.323466317307,43.6660592655647,414
35203213,ON,Ontario,-79.3230047986731,43.6642198135278,528
35203214,ON,Ontario,-79.3266340166361,43.6632262401771,498
35203216,ON,Ontario,-79.318417712775,43.6652748463843,238
35203217,ON,Ontario,-79.3183910936271,43.6673048951898,535
35203218,ON,Ontario,-79.320623691275,43.6668227198355,625
35203219,ON,Ontario,-79.3215342180989,43.6701806449247,390
35203220,ON,Ontario,-79.322621114914,43.6699644369846,389
35203221,ON,Ontario,-79.3239912134993,43.6694067598693,566
35203222,ON,Ontario,-79.325997128953,43.6699508349734,623
35203223,ON,Ontario,-79.3264846342037,43.6685714351962,202
35203224,ON,Ontario,-79.3301861671289,43.6690842927153,424
35203225,ON,Ontario,-79.3314786832685,43.6681988457401,450
35203226,ON,Ontario,-79.3202464489636,43.6705062107832,545
35203227,ON,Ontario,-79.3189826864851,43.6707241145699,554
35203228,ON,Ontario,-79.3041674408507,43.667398885677,620
35203229,ON,Ontario,-79.3015015293648,43.6680381406463,483
35203230,ON,Ontario,-79.296129962131,43.6674167151647,707
35203231,ON,Ontario,-79.295052750692,43.6692298446626,692
35203232,ON,Ontario,-79.2929054831516,43.669952952982,694
35203233,ON,Ontario,-79.2907639034226,43.670471701047,636
35203234,ON,Ontario,-79.2878514938381,43.6715530690186,672
35203235,ON,Ontario,-79.289394525765,43.6741841068852,555
35203236,ON,Ontario,-79.2871591216421,43.6746616046224,638
35203237,ON,Ontario,-79.2850390636137,43.6753625473826,612
35203238,ON,Ontario,-79.2830178812971,43.6760641113409,456
35203239,ON,Ontario,-79.2826791760108,43.6722052782879,688
35203240,ON,Ontario,-79.281706462969,43.6785368161732,790
35203241,ON,Ontario,-79.2793890983453,43.6759960100508,581
35203242,ON,Ontario,-79.2795385143009,43.6797567477419,573
35203243,ON,Ontario,-79.2767633250711,43.6773572307836,450
35203244,ON,Ontario,-79.2739413413956,43.6794514167364,423
35203245,ON,Ontario,-79.2772486205081,43.6825960791626,423
35203246,ON,Ontario,-79.2785824654583,43.6848755270776,432
35203247,ON,Ontario,-79.2767189679488,43.6873261870285,653
35203248,ON,Ontario,-79.2747406903391,43.6884774027962,611
35203249,ON,Ontario,-79.2730349606334,43.6904289924557,541
35203250,ON,Ontario,-79.2709463512306,43.6864489585097,618
35203251,ON,Ontario,-79.2688533783217,43.6883892060992,543
35203252,ON,Ontario,-79.2659160930057,43.6876096253341,596
35203253,ON,Ontario,-79.2649337104825,43.6902455665054,363
35203254,ON,Ontario,-79.2691115291356,43.6905697304182,454
35203255,ON,Ontario,-79.2667473876295,43.6945195502393,534
35203256,ON,Ontario,-79.2642583173325,43.6938083458398,547
35203257,ON,Ontario,-79.2559039828618,43.696929793783,696
35203258,ON,Ontario,-79.2601687930683,43.7001614205563,544
35203259,ON,Ontario,-79.2637615391029,43.7004468678491,631
35203260,ON,Ontario,-79.2628879116911,43.7018028058453,453
35203261,ON,Ontario,-79.2592005970216,43.7037552507389,675
35203263,ON,Ontario,-79.2551314019576,43.7048042527364,422
35203264,ON,Ontario,-79.2550034107028,43.7072540437011,570
35203265,ON,Ontario,-79.2567405583261,43.7097840229791,502
35203266,ON,Ontario,-79.2523907813678,43.7098090290699,462
35203267,ON,Ontario,-79.252667740843,43.7120074132148,533
35203268,ON,Ontario,-79.2543399601254,43.7148054277091,738
35203269,ON,Ontario,-79.2507296060233,43.7146423284325,567
35203270,ON,Ontario,-79.2485228555596,43.7144031456471,83
35203271,ON,Ontario,-79.2488041473186,43.7175426341722,549
35203273,ON,Ontario,-79.2491371195285,43.721841123328,1459
35203274,ON,Ontario,-79.2433828086916,43.721400294014,807
35203275,ON,Ontario,-79.2395760062204,43.7206087661803,965
35203276,ON,Ontario,-79.2376060580458,43.7184159683993,605
35203277,ON,Ontario,-79.2342873348235,43.7181319996475,502
35203278,ON,Ontario,-79.2336495678594,43.7216832999888,492
35203279,ON,Ontario,-79.2299296421507,43.7232804758081,634
35203280,ON,Ontario,-79.2347077807007,43.7267993637749,420
35203281,ON,Ontario,-79.237580312087,43.7236360982304,438
35203282,ON,Ontario,-79.2385371603573,43.7272336392789,428
35203283,ON,Ontario,-79.2418553701291,43.7247293303949,600
35203284,ON,Ontario,-79.2384890169946,43.7306625581729,426
35203285,ON,Ontario,-79.2325866868752,43.7323585411403,540
35203286,ON,Ontario,-79.227713732346,43.7315545968915,624
35203287,ON,Ontario,-79.2288454259223,43.7350590012971,452
35203288,ON,Ontario,-79.2320688100125,43.737210728335,1035
35203289,ON,Ontario,-79.2341439548964,43.74071096087,677
35203290,ON,Ontario,-79.2307593095183,43.7413432016154,515
35203291,ON,Ontario,-79.2312117244516,43.7425674697693,953
35203292,ON,Ontario,-79.2315133377736,43.7447097180658,338
35203293,ON,Ontario,-79.2331645729461,43.7445764479199,188
35203294,ON,Ontario,-79.2356034862504,43.7438642949573,598
35203296,ON,Ontario,-79.2336958297141,43.7485718403247,301
35203297,ON,Ontario,-79.2293742388966,43.7454365471139,522
35203298,ON,Ontario,-79.2267126076458,43.7459083974343,540
35203299,ON,Ontario,-79.2260826120218,43.7483491921644,516
35203300,ON,Ontario,-79.2247154505301,43.7454754653023,460
35203301,ON,Ontario,-79.2246572248401,43.749970711006,475
35203314,ON,Ontario,-79.2059700620978,43.7438253584884,562
35203315,ON,Ontario,-79.2010848534061,43.7455354488953,382
35203316,ON,Ontario,-79.2001175382681,43.74324464676,423
35203317,ON,Ontario,-79.2045026424305,43.7402915116805,542
35203318,ON,Ontario,-79.199752507343,43.7397681254301,659
35203321,ON,Ontario,-79.1907860454365,43.7506133447597,374
35203322,ON,Ontario,-79.1960453333714,43.7513710967419,628
35203323,ON,Ontario,-79.1962151817112,43.7534971264587,391
35203324,ON,Ontario,-79.1958601475308,43.7579739606118,587
35203330,ON,Ontario,-79.1995721537448,43.7655083460809,1062
35203331,ON,Ontario,-79.2043808354607,43.7656747080592,908
35203332,ON,Ontario,-79.2083545600186,43.76688109355,406
35203333,ON,Ontario,-79.2118423898549,43.7661145677724,720
35203334,ON,Ontario,-79.2136999974906,43.7636703972363,482
35203337,ON,Ontario,-79.2117613421705,43.7604732527452,357
35203338,ON,Ontario,-79.2120368143832,43.7586540880011,427
35203339,ON,Ontario,-79.207209209057,43.7603028388533,423
35203340,ON,Ontario,-79.2072792551148,43.7574419987795,1804
